Institution_ID,Institution_Name,Institution_Address,Institution_City,Institution_State,Institution_Zip,
174206,National Midwifery Institute,P.O. Box 128,Bristol,VT,5443,
204024,National Notary Association,9350 De Soto Avenue,Chatsworth,CA,91311,
184038,National Paralegal College,"6516 N. 7th Street, Suite 103",Phoenix,AZ,85014,
101912,National Park College,101 College Dr,Hot Springs,AR,71913,
228653,National Personal Training Institute,8500 Leesburg Pike #200,Vienna,VA,22182,
236197,National Personal Training Institute,"Waltham Athletic Club, 249 Lexington St.",Waltham,MA,2452,
236203,National Personal Training Institute,500 Warrenville Rd Ste. 110,Lisle,IL,60532,
237473,National Personal Training Institute,"200 East Randolph, Lower Level 1",Chicago,IL,60601,
237950,National Personal Training Institute,278 E Auburn Rd,Rochester Hills,MI,48307,
217563,National Personal Training Institute of Colorado,"1658 Cole Blvd, Suite 50",Lakewood,CO,80401,
228990,National Personal Training Institute of Columbus,"3496 Snouffer Road, Suite 100",Columbus,OH,43235,
235510,National Personal Training Institute of New Jersey,525 Riverside Dr.,Lyndhurst,NJ,7071,
235477,National Personal Training Institute of Orlando,"809 S. Orlando Avenue, Suite K",Winter Park,FL,32789,
176594,National Polytechnic College,"6630 Telegraph Road, Suite 200",Commerce,CA,90040,
103565,National Polytechnic College of Science,272 S Fries Ave l  Los Angeles Harbor,Wilmington,CA,90744-6399,
131292,National Tax Training School,259 Grandview Avenue,Suffern,NY,10901,
152363,National Technological University,155 Fifth Avenue South,Minneapolis,MN,55401,
231208,National Technology Transfer,7337 S. Reverse Parkway,Centennial,CO,80112-3931,
152877,National Theatre Conservatory,1101 13th Street,Denver,CO,80204,
154633,National Tractor Trailer School Inc,4650 Buckley Rd,Liverpool,NY,13088-0208,
156091,National Tractor Trailer School Inc,175 Katherine St,Buffalo,NY,14210-2007,
189325,National Training Center,"Bldg 30133, KAFB",Albuquerque,NM,87185,
109998,"National Training, Inc.","188 College Drive, PO Box 1899",Orange Park,FL,32065-5789,
105516,National University,11255 North Torrey Pines Road,La Jolla,CA,92037-1011,
151324,National University College - Bayamon,PO Box 2036,Bayamon,PR,961,
113786,National University of Health Sciences,200 E Roosevelt Rd,Lombard,IL,60148-4583,
237118,Nations University,"650 Poydras Street, Suite 1400, PMB 133",New Orleans,LA,70130,
159416,Nationwide Beauty Academy,5300 West Pointe Plaza Drive,Columbus,OH,43228,
197559,Nationwide Children's Hospital,700 Children's Drive,Columbus,OH,43205,
228963,Native American Bible College,355 Albert Currie Rd,Shannon,NC,28386,
184995,Natural Gourmet Institute for Health & Culinary Arts,"48 West 21st Street, 2nd Floor",New York,NY,10010,
108296,Naugatuck Valley Community College,750 Chase Parkway,Waterbury,CT,06708-3089,
193849,Navajo Area Indian Health Service Crownpoint,USPHS Hospital-Crownpoint P.O. Box 358,Crownpoint,NM,87313-0358,
128920,Navajo Technical University,"Lower Point Road, State Road 371",Crownpoint,NM,87313-0849,
224703,Naval Chaplaincy School and Center,10098 Benning Road,Fort Jackson,SC,29207-5307,
208901,Naval Dental Center/Gulf Coast Advanced Education in General Dentistry 12 Months,"161 Turner Street, Suite B",Pensacola,FL,32508-5526,
208910,Naval Dental Center/Hospital - Great Lakes Advanced Education in General Dentistry 12 Months,2730 Sampson Road,Great Lakes,IL,60088,
225496,Naval Dental Center/Hospital - San Diego Advanced Education in General Dentistry 12 Months,Naval Station Box 368147,San Diego,CA,92136-5596,
208929,Naval Dental Clinic Mid-Atlantic Advanced Education in General Dentistry 12 Months,1647 Taussig Boulevard,Norfolk,VA,23511-2896,
210526,"Naval Expeditionary Warfare Training Group, Pacific","3423 Guadal Canal Road, Building 15 (ATTN: Code N3)",San Diego,CA,92155-5099,
208938,Naval Hospital/Camp Pendleton-Dental Department,,Camp Pendleton,CA,92055-5191,
194781,Naval Medical Center - San Diego,34800 Bob Wilson Drive,San Diego,CA,92134-5000,
105525,Naval Postgraduate School,1 University Ave,Monterey,CA,93943-5002,
175768,Naval School of Health Sciences,1001 Holcomb Road,Portsmouth,VA,23708-5200,
182652,Naval School of Health Sciences - San Diego,34101 Farenholt Avenue,San Diego,CA,92134,
145628,Navarro College,3200 W 7th Avenue,Corsicana,TX,75110,
165255,Navy Medicine Education and Training Command,8901 Wisconsin Avenue,Bethesda,MD,20889,
168494,NAWCC School of Horology,514 Poplar St,Columbia,PA,17512-2130,
107716,Nazarene Bible College,1111 Academy Park Loop,Colorado Springs,CO,80910,
125921,Nazarene Theological Seminary,1700 E Meyer Blvd,Kansas City,MO,64131-1246,
131308,Nazareth College of Rochester,4245 East Ave,Rochester,NY,14618-3790,
140438,Nazareth Hospital School,2601 Holme Avenue,Philadelphia,PA,19152,
206154,NCH Healthcare System,350 7th St N,Naples,FL,34102-5754,
127015,Nebraska Christian College,12550 S. 114th St.,Papillion,NE,68046,
127042,Nebraska Indian Community College,1 College Hill,Macy,NE,68039-0428,
126979,Nebraska Methodist College of Nursing and Allied Health,720 N. 87th Street,Omaha,NE,68114,
127060,Nebraska Wesleyan University,5000 St Paul Ave,Lincoln,NE,68504-2794,
241234,NeeCee?s Barber College,1813 Industrial Boulevard,Abilene,TX,79602,
231244,NeeCee's College of Cosmetology,4646 South 14th Street,Abilene,TX,79605,
131317,Neighborhood Playhouse School of the Theatre,340 East 54th Street,New York,NY,10022,
145637,"Neilson Beauty College, Inc.",416 W Jefferson Blvd,Dallas,TX,75208,
208947,"Nellis  AFB, 99th Medical Group Advanced Education in General Dentistry 12 Months",4700 North Las Vegas Blvd,Nellis AFB,NV,89191-6601,
240064,Neo-Esthetique  European Institute,Avenida Winston Churchill #305 Urbanizacion El Sen,Rio Piedras,PR,926,
125930,Neosho Beauty College,116 N Wood St,Neosho,MO,64850,
117113,Neosho County Community College,800 W 14th St,Chanute,KS,66720,
120290,Ner Israel Rabbinical College,400 Mount Wilson Ln,Baltimore,MD,21208,
229832,"Networks Barber College, Inc.",508 Burnham Avenue,Calumet City,IL,60409,
140447,Neumann University,One Neumann Drive,Aston,PA,19014-1298,
173708,Neumont University,143 South Main Street,Salt Lake City,UT,84111,
171748,Nevada Career Academy,950 Industrial Way,Sparks,NV,89431,
211529,Nevada Regional Technical Center,900 West Ashland,Nevada,MO,64772,
185013,Nevada School of Massage Therapy - Las Vegas,"2381 E. Windmill Lane, Suite 14",Las Vegas,NV,89123,
185022,Nevada School of Massage Therapy - Salt Lake City,312 East South Temple,Salt Lake City,UT,84111,
170213,Nevada State College at Henderson,1125 Nevada State Drive,Henderson,NV,89015,
204219,"New Age Training, Inc.","145 West 30th Street, 8th Floor",New York,NY,10001,
230612,New America College,"925 S Niagara, Suite 140",Denver,CO,80224,
217800,New Beginning College of Cosmetology,421 Martling Road,Albertville,AL,35950,
236027,New Beginnings Beauty Academy,1609 West 26th Street,Pine Bluff,AR,71601,
174880,New Britain School of Nurse Anesthesia,100 Grand Street,New Britain,CT,6050,
128425,New Brunswick Theological Seminary,35 Seminary Place,New Brunswick,NJ,08901-1196,
154703,New Castle Beauty Academy,314 Washington St,New Castle,PA,16101,
140456,New Castle School of Trades,4117 Pulaski Rd.,New Castle,PA,16101,
163268,New Charter University,"50 W. Broadway, Suite 300",Salt Lake City,UT,84101,
105534,New College of California,777 Valencia St.,San Francisco,CA,94110,
153296,New College of Florida,5800 Bay Shore Road,Sarasota,FL,34243-2109,
167330,New Community Workforce Development Center,201 Bergen Street,Newark,NJ,7103,
238041,New Community Workforce Development Center - South Orange Avenue,274 South Orange Avenue,Newark,NJ,7103,
168500,New Concept Massage and Beauty School,2022 SW 1st St,Miami,FL,33135,
191010,New Concepts School of Cosmetology,1412 South Lee Highway,Cleveland,TN,37311,
189334,New Dimension Academy of Beauty,4551 Gunn Highway,Tampa,FL,33624,
218885,"New Dimensions Beauty Academy, Inc.","10158 South Parker Road, Suite A",Parker,CO,80134,
162894,New Dimensions School of Hair Design,621 Kentucky Ave.,Joplin,MO,64801-5017,
165264,New Directions Hair Academy,3744 Old Hickory Blvd Ste A2,Nashville,TN,37209-4353,
206163,New England Baptist Hospital,125 Parker Hill Ave,Boston,MA,02120-2847,
230472,New England Bible College,879 Sawyer St.,South Portland,ME,4116,
235361,New England Business Educational Systems,"146 West Boylston Drive, Suite 301",Worcester,MA,1601,
127547,New England College,24 Bridge St,Henniker,NH,3242,
120564,New England College of Business and Finance,"10 High Street, Suite 204",Boston,MA,2110,
121600,New England College of Optometry,424 Beacon St,Boston,MA,2115,
147174,New England Culinary Institute,56 College Street,Montpelier,VT,5602,
186292,New England Culinary Institute - Cruz Bay,"PO Box 409 - Cruz Bay, St. John",Cruz Bay,VI,831,
157535,New England Culinary Institute at Essex,5 Franklin Street,Essex Junction,VT,5452,
155830,New England Hair Academy,"110 Florence St., Ste. 203",Malden,MA,2148,
141918,New England Institute of Technology,One New England Boulevard,East Greenwich,RI,02818-1205,
178226,New England Montessori Teacher Education Center,47 Walnut Park,Newtown,ME,2458,
121619,New England School of Acupuncture Inc,150 California Street,Newton,MA,2458,
155885,New England School of Communications,1 College Circle,Bangor,ME,4401,
200624,"New England School of English, The",36 John F. Kennedy Street,Cambridge,MA,2138,
127556,New England School of Hair Design Inc,12 Interchange Dr,West Lebanon,NH,03784-2003,
121637,New England School of Law,154 Stuart St,Boston,MA,2116,
121646,New England School of Photography,537 Commonwealth Ave,Boston,MA,2215,
165325,New England School of Radiologic Technology,160 Allen St,Rutland,VT,5701,
215576,New England Tractor Trailer of Connecticut - Bridgeport,"510 Barnum Avenue, 4th Floor",Bridgeport,CT,6608,
108357,New England Tractor Trailer Training School of Connecticut,32 Field Rd,Somers,CT,6071,
141927,New England Tractor Trailer Training School of RI,600 Moshassuck Valley Industrial Hwy,Pawtucket,RI,2860,
177861,New Gate Center for Montessori Studies,5237 Ashton Rd.,Sarasota,FL,43233,
166887,New Hampshire Career Institute,130 Pembroke Road,Concord,NH,03301-5706,
127574,New Hampshire Institute for Therapeutic Arts,153 Lowell Rd,Hudson,NH,3051,
173522,New Hampshire Institute for Therapeutic Arts,27 Sandy Creek Road,Bridgton,ME,4009,
164906,New Hampshire Institute of Art,148 Concord Street,Manchester,NH,3104,
127635,New Hamsphire Community Technical College-Berlin,2020 Riverside Road,Berlin,NH,3570,
206172,New Hanover Regional Medical Center,"PO Box 9000, 2131 S 17th St",Wilmington,NC,28402-9000,
212300,New Haven Adult School,600 G Street,Union City,CA,94587,
138099,New Hope Christian College,2155 Bailey Hill Rd,Eugene,OR,97405,
175634,New Horizons Adult School - California State Prison,44750 60th Street West,Lancaster,CA,93536-7620,
165273,New Horizons Beauty College,550 N Main #115,Logan,UT,84321,
191436,New Horizons Career Center,"9800 SW Nimbus Ave., Suite 100",Beaverton,OR,97008,
229780,New Horizons Medical Institute,"5675 Jimmy Carter Blvd., Suite J",Norcross,GA,30071,
128258,New Jersey City University,2039 Kennedy Blvd,Jersey City,NJ,7305,
192864,New Jersey Department of Health & Senior Services,50 East State Street,Trenton,NJ,08625-0364,
128443,New Jersey Institute of Technology,University Heights,Newark,NJ,7102,
177694,New Jersey School of Locksmithing,392 Summit Ave.,Jersey City,NJ,7036,
236434,New Learning Resources Online,"1430 Lelia Drive, Suite 500",Jackson,MS,39216,
189343,New Life Academy of Information Technology,114 West Fifth Street,East Liverpool,OH,43920,
211750,New Life Business Institute,"161-10 Jamaica Avenue, Suite 404",Jamaica,NY,11432,
211088,New Mexico Center for Montessori Education,3824 Corrales Road,Corrales,NM,87048,
129011,New Mexico Highlands University,University Ave,Las Vegas,NM,87701,
129066,New Mexico Institute of Mining and Technology,801 Leroy Place,Socorro,NM,87801,
129020,New Mexico Junior College,5317 Lovington Hwy,Hobbs,NM,88240,
129039,New Mexico Military Institute,101 W.  College Blvd.,Roswell,NM,88201-5173,
129127,New Mexico State University,P.O. Box 30001,Las Cruces,NM,88003-8001,
213376,New Mexico State University - Carlsbad,1500 University Dr,Carlsbad,NM,88220,
213385,New Mexico State University - Dona Ana Community College,2800 N. Sonoma Ranch Blvd.,Las Cruces,NM,88011,
213367,New Mexico State University at Alamogordo,2400 North Scenic Drive,Alamogordo,NM,88310,
234289,New Mexico VA Health Care System,1501 San Pedro SE,Albuquerque,NM,87108,
118879,New Orleans Baptist Theological Seminary,3939 Gentilly Blvd,New Orleans,LA,70126,
166203,New Professions Technical Institute,4000 W.  Flagler St.,Miami,FL,33134,
185314,New River Community and Technical College,280 University Drive,Beaver,WV,25813,
147819,New River Community College,5251 College Drive,Dublin,VA,24084-1127,
168999,New Saint Andrews College,405 S. Main Street,Moscow,ID,83843,
189352,New Technology Training Institute,"1110 North Brand Boulevard, Suite 200",Glendale,CA,91202,
210632,New Technology Training Institute,2965 Glendale Blvd,Los Angeles,CA,90039,
102094,New Tyler Barber College Inc,1221 E 7th St,North Little Rock,AR,72114-4973,
143561,New Wave Hair Academy,1433 Hollywood,Jackson,TN,38301,
156994,New Wave Hair Academy,804 S Highland,Memphis,TN,38111,
159063,New Wave Hair Academy,3250 Coleman Rd.,Memphis,TN,38128,
207351,New World School of the Arts,25 NE Second Street,Miami,FL,33132,
177357,New World Symphony,541 Lincoln Road,Miami Beach,FL,33139,
206251,New York - Presbyterian Hospital Columbia University Medical Center,650 West 168th Street,New York,NY,10032-3720,
225584,New York - Presbyterian Hospital Weill Cornell Medical Center,525 East 68th Street,New York,NY,10021,
154271,New York Academy of Art,111 Franklin St,New York,NY,10013-2911,
168883,New York Automotive and Diesel Institute,178-18 Liberty Avenue,Jamaica,NY,11433-1433,
132231,New York Career Institute,11 Park Place 4th Floor,New York,NY,10007,
131353,New York Chiropractic College,2360 State Route 89,Seneca Falls,NY,13148-0800,
197425,New York City Children's Center - Queens Campus,74-03 Commonwealth Boulevard,Bellerose,NY,11426,
130192,New York City College of Technology of the City University of New York,300 Jay St,Brooklyn,NY,11201-2983,
162247,New York College of Health Professions,6801 Jericho Turnpike,Syosset,NY,11791-4413,
131478,New York College of Podiatric Medicine,1800 Park Ave,New York,NY,10035-1940,
168519,New York College of Traditional Chinese Medicine,"200 Old Country Road, #500",Mineola,NY,11501,
234845,New York English Academy,"317 Madison Avenue, Suite # 800",New York,NY,10017,
184065,"New York Film Academy, New York",100 East 17th Street,New York,NY,10003,
237321,New York General Consulting,"37 West 26th Street, 5th Floor",New York,NY,10010,
188483,New York Institute of Art and Design,"192 Lexington Ave., Suite 701",New York,NY,10016,
218469,New York Institute of Beauty,"11 Oval Drive, Suite #180",Islandia,NY,11749,
131371,New York Institute of English and Business,248 W 35th St,New York,NY,10001-2505,
165033,New York Institute of Massage,4701 Transit Rd,Williamsville,NY,14221,
188474,New York Institute of Photography,"192 Lexington Avenue, Suite 701",New York,NY,10016,
131487,New York Institute of Technology,P.O. Box 8000,Old Westbury,NY,11568-8000,
131496,New York Institute of Technology - Manhattan Campus,1855 Broadway,New York,NY,10023-7692,
158501,New York International Beauty School Ltd,500 Eighth Avenue 8th Floor,New York,NY,10018,
232663,New York Language Center New York Language Center / Midtown,"226 W. 37th Street, 11th Floor",New York,NY,10018,
131380,New York Law School,185 W. Broadway,New York,NY,10013-2960,
189361,New York Medical Career Training Center,"36-09 Main Street,  5th Floor",Flushing,NY,11354,
209913,New York Medical Center of Queens,57-20 141st Street,Flushing,NY,11355,
225548,New York Medical Center of Queens Dental Service General Practice Residency 12 Months,57-20 141st Street,Flushing,NY,11355,
131399,New York Medical College,Administration Building,Valhalla,NY,10595,
225557,New York Medical College Dental General Practice Residency 12 Months,Macy Pavilion,Valhalla,NY,10595,
208956,New York Medical College-Southern Consortium,1901 1st Avenue,New York,NY,10029,
214227,New York Methodist Hospital,506 6th Street,Brooklyn,NY,11215,
225566,New York Methodist Hospital Dental General Practice Residency 12 Months,506 Sixth Street,Brooklyn,NY,11215,
131122,"New York Methodist Hospital, Center for Allied Health Education",1401 Kings HIghway,Brooklyn,NY,11229,
163602,New York Paralegal School,115 West 45th Street,New York,NY,10036,
218177,New York School of Esthetics & Day Spa. Inc.,239 Central Avenue,White Plains,NY,10606,
